analysis_layer	family_key	family_label	plot_group	display_order	sample_id_canonical	parent_sample_id	prn_event_id	prn_mechanism_call	read_validation_status	read_support_class	targeted_locus_assembly_status	recovery_plan_status	recovery_run_compatibility	recovery_library_layout	recovery_instrument_platform	recovery_download_strategy	followup_class	recommended_action	status_bucket	compatibility_state	count_in_total_denominator	count_in_resolved_denominator	count_as_recovered	count_as_true_nonrecovery	count_as_compatibility_excluded	downsample_fraction_label	downsample_fraction	downsample_replicate	downsample_seed	downsample_n_read_pairs_total	downsample_n_read_pairs_retained	downsample_n_bam_records_retained	downsample_reads_1_path	downsample_reads_2_path	downsample_bam_path	validation_method	validator_version	source_notes	validation_notes	run_status	source_file	notes
downsampling	is481_1043	IS481-associated 1,043-bp architecture	primary	1	SAMN03455350__is481_1043__f25__r03	SAMN03455350	prn_evt_coding_disrupted_is481__is481__gap1043	coding_disrupted_is481	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	25%	0.25	3	20270722	1843017	461423	908056	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f25__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f25__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03455350__is481_1043__f25__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_high;evidence_flags=best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;strong_is_hit;upstream_notes=step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03455350;downsample_fraction=25%;replicate=3;run_status=completed
downsampling	is481_1043	IS481-associated 1,043-bp architecture	primary	1	SAMN03455350__is481_1043__f10__r01	SAMN03455350	prn_evt_coding_disrupted_is481__is481__gap1043	coding_disrupted_is481	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	1	20270820	1843017	184190	362556	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03455350__is481_1043__f10__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_high;evidence_flags=best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;strong_is_hit;upstream_notes=step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03455350;downsample_fraction=10%;replicate=1;run_status=completed
downsampling	is481_1043	IS481-associated 1,043-bp architecture	primary	1	SAMN03455350__is481_1043__f10__r02	SAMN03455350	prn_evt_coding_disrupted_is481__is481__gap1043	coding_disrupted_is481	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	2	20270821	1843017	184533	363261	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03455350__is481_1043__f10__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_high;evidence_flags=best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;strong_is_hit;upstream_notes=step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03455350;downsample_fraction=10%;replicate=2;run_status=completed
downsampling	is481_1043	IS481-associated 1,043-bp architecture	primary	1	SAMN03455350__is481_1043__f10__r03	SAMN03455350	prn_evt_coding_disrupted_is481__is481__gap1043	coding_disrupted_is481	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	3	20270822	1843017	183965	362074	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03455350__is481_1043__f10__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03455350__is481_1043__f10__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_high;evidence_flags=best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;mapped_from_legacy_mirror_or_alt_accession;strong_is_hit;upstream_notes=step3_source_accession=GCF_001985305.1;prn04_rule=is481_supported_strong;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03455350;downsample_fraction=10%;replicate=3;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f100__r01	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	1	20280520	1302161	1302161	2564308	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f100__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=100%;replicate=1;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f100__r02	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	2	20280521	1302161	1302161	2564308	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f100__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=100%;replicate=2;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f100__r03	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	100%	1.00	3	20280522	1302161	1302161	2564308	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f100__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f100__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=100%;replicate=3;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f50__r01	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	supported	is481_panisa_only	assembly_event_called								recovered	observed_recovered	1	1	1	0	0	50%	0.50	1	20280620	1302161	651643	1283249	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f50__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=1;primary_hit=panisa,IS481,1099683,1099688	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=50%;replicate=1;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f50__r02	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	50%	0.50	2	20280621	1302161	650789	1281505	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f50__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=50%;replicate=2;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f50__r03	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	50%	0.50	3	20280622	1302161	651623	1283067	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f50__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f50__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=50%;replicate=3;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f25__r01	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	25%	0.25	1	20280720	1302161	325086	640257	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f25__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=25%;replicate=1;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f25__r02	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	25%	0.25	2	20280721	1302161	324529	639126	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f25__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=25%;replicate=2;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f25__r03	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	25%	0.25	3	20280722	1302161	325361	640786	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f25__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f25__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=25%;replicate=3;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f10__r01	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	1	20280820	1302161	130530	257188	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r01_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r01_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f10__r01/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=10%;replicate=1;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f10__r02	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	2	20280821	1302161	130654	257273	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r02_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r02_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f10__r02/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=10%;replicate=2;run_status=completed
downsampling	rearrangement_family	Rearrangement family	primary	2	SAMN03854490__rearrangement_family__f10__r03	SAMN03854490	prn_evt_rearrangement__within_contig__cov58	coding_disrupted_inversion_or_rearrangement	no_prn_is_signal_detected	no_prn_local_is_signal	assembly_event_called								true_nonrecovery	observed_no_prn_signal	1	1	0	1	0	10%	0.10	3	20280822	1302161	130466	256901	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r03_1.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/reads_clean/SAMN03854490__rearrangement_family__f10__r03_2.fastq.gz	/home/ctm/pertussis/pertussis_gene/pipelines/bp_step4/work/read_validation/detectability_stress/snippy/SAMN03854490__rearrangement_family__f10__r03/snps.bam	ismapper_panisa_stage4_prn_validation	step4_03_validate_prn_with_reads.py::2026-04-05;python=3.10.14	step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment	raw_read_link_status=linked;read_accession_source=SRA;prn_call_confidence=assembly_moderate;evidence_flags=bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp;mapped_from_legacy_mirror_or_alt_accession;upstream_notes=step3_source_accession=GCF_001985765.1;prn04_rule=within_contig_split_alignment;batch_label=detectability_stress;ismapper_tables_found=3;panisa_file_found=1;prn_hit_count=0	completed	pertussis_data/pertussis_gene/step4_prn_validation/work/read_validation/detectability_stress/bp_prn_detectability_stress_results.tsv	parent_sample_id=SAMN03854490;downsample_fraction=10%;replicate=3;run_status=completed
