segment_id	segment_type	parent_node_id	child_node_id	x_cladogram	xend_cladogram	y_order	yend_order
m5node_001661.vertical	vertical	m5node_001661		63.000000	63.000000	1605.000000	1606.000000
m5node_001661->GCA_054655795.1	horizontal	m5node_001661	GCA_054655795.1	63.000000	64.000000	1605.000000	1605.000000
m5node_001661->GCA_054656255.1	horizontal	m5node_001661	GCA_054656255.1	63.000000	64.000000	1606.000000	1606.000000
m5node_001662.vertical	vertical	m5node_001662		60.000000	60.000000	1613.875000	1617.500000
m5node_001662->m5node_001663	horizontal	m5node_001662	m5node_001663	60.000000	61.000000	1613.875000	1613.875000
m5node_001662->m5node_001668	horizontal	m5node_001662	m5node_001668	60.000000	61.000000	1617.500000	1617.500000
m5node_001663.vertical	vertical	m5node_001663		61.000000	61.000000	1612.750000	1615.000000
m5node_001663->m5node_001664	horizontal	m5node_001663	m5node_001664	61.000000	62.000000	1612.750000	1612.750000
m5node_001663->GCA_054656535.1	horizontal	m5node_001663	GCA_054656535.1	61.000000	62.000000	1615.000000	1615.000000
m5node_001664.vertical	vertical	m5node_001664		62.000000	62.000000	1611.500000	1614.000000
m5node_001664->m5node_001665	horizontal	m5node_001664	m5node_001665	62.000000	63.000000	1611.500000	1611.500000
m5node_001664->GCA_054656235.1	horizontal	m5node_001664	GCA_054656235.1	62.000000	63.000000	1614.000000	1614.000000
m5node_001665.vertical	vertical	m5node_001665		63.000000	63.000000	1610.500000	1612.500000
m5node_001665->m5node_001666	horizontal	m5node_001665	m5node_001666	63.000000	64.000000	1610.500000	1610.500000
m5node_001665->m5node_001667	horizontal	m5node_001665	m5node_001667	63.000000	64.000000	1612.500000	1612.500000
m5node_001666.vertical	vertical	m5node_001666		64.000000	64.000000	1610.000000	1611.000000
m5node_001666->GCA_054655895.1	horizontal	m5node_001666	GCA_054655895.1	64.000000	65.000000	1610.000000	1610.000000
m5node_001666->GCA_054656595.1	horizontal	m5node_001666	GCA_054656595.1	64.000000	65.000000	1611.000000	1611.000000
m5node_001667.vertical	vertical	m5node_001667		64.000000	64.000000	1612.000000	1613.000000
m5node_001667->GCA_054656035.1	horizontal	m5node_001667	GCA_054656035.1	64.000000	65.000000	1612.000000	1612.000000
m5node_001667->GCA_054656135.1	horizontal	m5node_001667	GCA_054656135.1	64.000000	65.000000	1613.000000	1613.000000
m5node_001668.vertical	vertical	m5node_001668		61.000000	61.000000	1616.500000	1618.500000
m5node_001668->m5node_001669	horizontal	m5node_001668	m5node_001669	61.000000	62.000000	1616.500000	1616.500000
m5node_001668->m5node_001670	horizontal	m5node_001668	m5node_001670	61.000000	62.000000	1618.500000	1618.500000
m5node_001669.vertical	vertical	m5node_001669		62.000000	62.000000	1616.000000	1617.000000
m5node_001669->GCA_054655955.1	horizontal	m5node_001669	GCA_054655955.1	62.000000	63.000000	1616.000000	1616.000000
m5node_001669->GCA_054658115.1	horizontal	m5node_001669	GCA_054658115.1	62.000000	63.000000	1617.000000	1617.000000
m5node_001670.vertical	vertical	m5node_001670		62.000000	62.000000	1618.000000	1619.000000
m5node_001670->GCA_054656015.1	horizontal	m5node_001670	GCA_054656015.1	62.000000	63.000000	1618.000000	1618.000000
m5node_001670->GCA_054656075.1	horizontal	m5node_001670	GCA_054656075.1	62.000000	63.000000	1619.000000	1619.000000
m5node_001671.vertical	vertical	m5node_001671		50.000000	50.000000	1626.000000	1627.000000
m5node_001671->GCA_047323465.1	horizontal	m5node_001671	GCA_047323465.1	50.000000	51.000000	1626.000000	1626.000000
m5node_001671->GCA_053471985.1	horizontal	m5node_001671	GCA_053471985.1	50.000000	51.000000	1627.000000	1627.000000
m5node_001672.vertical	vertical	m5node_001672		49.000000	49.000000	1634.260742	1643.500000
m5node_001672->m5node_001673	horizontal	m5node_001672	m5node_001673	49.000000	50.000000	1634.260742	1634.260742
m5node_001672->m5node_001687	horizontal	m5node_001672	m5node_001687	49.000000	50.000000	1643.500000	1643.500000
m5node_001673.vertical	vertical	m5node_001673		50.000000	50.000000	1628.000000	1640.521484
m5node_001673->GCA_047323375.1	horizontal	m5node_001673	GCA_047323375.1	50.000000	51.000000	1628.000000	1628.000000
m5node_001673->m5node_001674	horizontal	m5node_001673	m5node_001674	50.000000	51.000000	1640.521484	1640.521484
m5node_001674.vertical	vertical	m5node_001674		51.000000	51.000000	1639.042969	1642.000000
m5node_001674->m5node_001675	horizontal	m5node_001674	m5node_001675	51.000000	52.000000	1639.042969	1639.042969
m5node_001674->GCA_053472445.1	horizontal	m5node_001674	GCA_053472445.1	51.000000	52.000000	1642.000000	1642.000000
m5node_001675.vertical	vertical	m5node_001675		52.000000	52.000000	1637.585938	1640.500000
m5node_001675->m5node_001676	horizontal	m5node_001675	m5node_001676	52.000000	53.000000	1637.585938	1637.585938
m5node_001675->m5node_001686	horizontal	m5node_001675	m5node_001686	52.000000	53.000000	1640.500000	1640.500000
m5node_001676.vertical	vertical	m5node_001676		53.000000	53.000000	1636.171875	1639.000000
m5node_001676->m5node_001677	horizontal	m5node_001676	m5node_001677	53.000000	54.000000	1636.171875	1636.171875
m5node_001676->GCA_053471865.1	horizontal	m5node_001676	GCA_053471865.1	53.000000	54.000000	1639.000000	1639.000000
m5node_001677.vertical	vertical	m5node_001677		54.000000	54.000000	1634.343750	1638.000000
m5node_001677->m5node_001678	horizontal	m5node_001677	m5node_001678	54.000000	55.000000	1634.343750	1634.343750
m5node_001677->GCA_053472405.1	horizontal	m5node_001677	GCA_053472405.1	54.000000	55.000000	1638.000000	1638.000000
m5node_001678.vertical	vertical	m5node_001678		55.000000	55.000000	1632.187500	1636.500000
m5node_001678->m5node_001679	horizontal	m5node_001678	m5node_001679	55.000000	56.000000	1632.187500	1632.187500
m5node_001678->m5node_001685	horizontal	m5node_001678	m5node_001685	55.000000	56.000000	1636.500000	1636.500000
m5node_001679.vertical	vertical	m5node_001679		56.000000	56.000000	1630.250000	1634.125000
m5node_001679->m5node_001680	horizontal	m5node_001679	m5node_001680	56.000000	57.000000	1630.250000	1630.250000
m5node_001679->m5node_001682	horizontal	m5node_001679	m5node_001682	56.000000	57.000000	1634.125000	1634.125000
m5node_001680.vertical	vertical	m5node_001680		57.000000	57.000000	1629.500000	1631.000000
m5node_001680->m5node_001681	horizontal	m5node_001680	m5node_001681	57.000000	58.000000	1629.500000	1629.500000
m5node_001680->GCA_053485955.1	horizontal	m5node_001680	GCA_053485955.1	57.000000	58.000000	1631.000000	1631.000000
m5node_001681.vertical	vertical	m5node_001681		58.000000	58.000000	1629.000000	1630.000000
m5node_001681->GCA_047323435.1	horizontal	m5node_001681	GCA_047323435.1	58.000000	59.000000	1629.000000	1629.000000
m5node_001681->GCA_047323525.1	horizontal	m5node_001681	GCA_047323525.1	58.000000	59.000000	1630.000000	1630.000000
m5node_001682.vertical	vertical	m5node_001682		57.000000	57.000000	1633.250000	1635.000000
m5node_001682->m5node_001683	horizontal	m5node_001682	m5node_001683	57.000000	58.000000	1633.250000	1633.250000
m5node_001682->GCA_053473805.1	horizontal	m5node_001682	GCA_053473805.1	57.000000	58.000000	1635.000000	1635.000000
m5node_001683.vertical	vertical	m5node_001683		58.000000	58.000000	1632.500000	1634.000000
m5node_001683->m5node_001684	horizontal	m5node_001683	m5node_001684	58.000000	59.000000	1632.500000	1632.500000
m5node_001683->GCA_053473725.1	horizontal	m5node_001683	GCA_053473725.1	58.000000	59.000000	1634.000000	1634.000000
m5node_001684.vertical	vertical	m5node_001684		59.000000	59.000000	1632.000000	1633.000000
m5node_001684->GCA_053473625.1	horizontal	m5node_001684	GCA_053473625.1	59.000000	60.000000	1632.000000	1632.000000
m5node_001684->GCA_053473645.1	horizontal	m5node_001684	GCA_053473645.1	59.000000	60.000000	1633.000000	1633.000000
m5node_001685.vertical	vertical	m5node_001685		56.000000	56.000000	1636.000000	1637.000000
m5node_001685->GCA_053473345.1	horizontal	m5node_001685	GCA_053473345.1	56.000000	57.000000	1636.000000	1636.000000
m5node_001685->GCA_053473665.1	horizontal	m5node_001685	GCA_053473665.1	56.000000	57.000000	1637.000000	1637.000000
m5node_001686.vertical	vertical	m5node_001686		53.000000	53.000000	1640.000000	1641.000000
m5node_001686->GCA_055386605.1	horizontal	m5node_001686	GCA_055386605.1	53.000000	54.000000	1640.000000	1640.000000
m5node_001686->GCA_055542695.1	horizontal	m5node_001686	GCA_055542695.1	53.000000	54.000000	1641.000000	1641.000000
m5node_001687.vertical	vertical	m5node_001687		50.000000	50.000000	1643.000000	1644.000000
m5node_001687->GCA_050977045.1	horizontal	m5node_001687	GCA_050977045.1	50.000000	51.000000	1643.000000	1643.000000
m5node_001687->GCA_965117285.1	horizontal	m5node_001687	GCA_965117285.1	50.000000	51.000000	1644.000000	1644.000000
m5node_001688.vertical	vertical	m5node_001688		47.000000	47.000000	1646.000000	1647.500000
m5node_001688->GCA_028747725.1	horizontal	m5node_001688	GCA_028747725.1	47.000000	48.000000	1646.000000	1646.000000
m5node_001688->m5node_001689	horizontal	m5node_001688	m5node_001689	47.000000	48.000000	1647.500000	1647.500000
m5node_001689.vertical	vertical	m5node_001689		48.000000	48.000000	1647.000000	1648.000000
m5node_001689->GCA_053474265.1	horizontal	m5node_001689	GCA_053474265.1	48.000000	49.000000	1647.000000	1647.000000
m5node_001689->GCA_053474285.1	horizontal	m5node_001689	GCA_053474285.1	48.000000	49.000000	1648.000000	1648.000000
m5node_001690.vertical	vertical	m5node_001690		46.000000	46.000000	1649.000000	1650.500000
m5node_001690->GCA_053474025.1	horizontal	m5node_001690	GCA_053474025.1	46.000000	47.000000	1649.000000	1649.000000
m5node_001690->m5node_001691	horizontal	m5node_001690	m5node_001691	46.000000	47.000000	1650.500000	1650.500000
m5node_001691.vertical	vertical	m5node_001691		47.000000	47.000000	1650.000000	1651.000000
m5node_001691->GCA_053474425.1	horizontal	m5node_001691	GCA_053474425.1	47.000000	48.000000	1650.000000	1650.000000
m5node_001691->GCA_053474465.1	horizontal	m5node_001691	GCA_053474465.1	47.000000	48.000000	1651.000000	1651.000000
m5node_001692.vertical	vertical	m5node_001692		44.000000	44.000000	1653.000000	1654.000000
m5node_001692->GCA_053474305.1	horizontal	m5node_001692	GCA_053474305.1	44.000000	45.000000	1653.000000	1653.000000
m5node_001692->GCA_053474345.1	horizontal	m5node_001692	GCA_053474345.1	44.000000	45.000000	1654.000000	1654.000000
m5node_001693.vertical	vertical	m5node_001693		43.000000	43.000000	1655.000000	1656.000000
m5node_001693->GCA_042465295.1	horizontal	m5node_001693	GCA_042465295.1	43.000000	44.000000	1655.000000	1655.000000
m5node_001693->GCA_054656375.1	horizontal	m5node_001693	GCA_054656375.1	43.000000	44.000000	1656.000000	1656.000000
m5node_001694.vertical	vertical	m5node_001694		38.000000	38.000000	1661.359375	1666.000000
m5node_001694->m5node_001695	horizontal	m5node_001694	m5node_001695	38.000000	39.000000	1661.359375	1661.359375
m5node_001694->GCA_004007275.1	horizontal	m5node_001694	GCA_004007275.1	38.000000	39.000000	1666.000000	1666.000000
m5node_001695.vertical	vertical	m5node_001695		39.000000	39.000000	1659.000000	1663.718750
m5node_001695->GCA_001307685.1	horizontal	m5node_001695	GCA_001307685.1	39.000000	40.000000	1659.000000	1659.000000
m5node_001695->m5node_001696	horizontal	m5node_001695	m5node_001696	39.000000	40.000000	1663.718750	1663.718750
m5node_001696.vertical	vertical	m5node_001696		40.000000	40.000000	1662.437500	1665.000000
m5node_001696->m5node_001697	horizontal	m5node_001696	m5node_001697	40.000000	41.000000	1662.437500	1662.437500
m5node_001696->GCA_965117295.1	horizontal	m5node_001696	GCA_965117295.1	40.000000	41.000000	1665.000000	1665.000000
m5node_001697.vertical	vertical	m5node_001697		41.000000	41.000000	1660.875000	1664.000000
m5node_001697->m5node_001698	horizontal	m5node_001697	m5node_001698	41.000000	42.000000	1660.875000	1660.875000
m5node_001697->GCA_003355085.1	horizontal	m5node_001697	GCA_003355085.1	41.000000	42.000000	1664.000000	1664.000000
m5node_001698.vertical	vertical	m5node_001698		42.000000	42.000000	1660.000000	1661.750000
m5node_001698->GCA_001989235.1	horizontal	m5node_001698	GCA_001989235.1	42.000000	43.000000	1660.000000	1660.000000
m5node_001698->m5node_001699	horizontal	m5node_001698	m5node_001699	42.000000	43.000000	1661.750000	1661.750000
m5node_001699.vertical	vertical	m5node_001699		43.000000	43.000000	1661.000000	1662.500000
m5node_001699->GCA_022407655.1	horizontal	m5node_001699	GCA_022407655.1	43.000000	44.000000	1661.000000	1661.000000
m5node_001699->m5node_001700	horizontal	m5node_001699	m5node_001700	43.000000	44.000000	1662.500000	1662.500000
m5node_001700.vertical	vertical	m5node_001700		44.000000	44.000000	1662.000000	1663.000000
m5node_001700->GCA_022409135.1	horizontal	m5node_001700	GCA_022409135.1	44.000000	45.000000	1662.000000	1662.000000
m5node_001700->GCA_053474445.1	horizontal	m5node_001700	GCA_053474445.1	44.000000	45.000000	1663.000000	1663.000000
m5node_001701.vertical	vertical	m5node_001701		35.000000	35.000000	1674.945312	1677.000000
m5node_001701->m5node_001702	horizontal	m5node_001701	m5node_001702	35.000000	36.000000	1674.945312	1674.945312
m5node_001701->GCA_020622465.1	horizontal	m5node_001701	GCA_020622465.1	35.000000	36.000000	1677.000000	1677.000000
m5node_001702.vertical	vertical	m5node_001702		36.000000	36.000000	1673.890625	1676.000000
m5node_001702->m5node_001703	horizontal	m5node_001702	m5node_001703	36.000000	37.000000	1673.890625	1673.890625
m5node_001702->GCA_004009075.1	horizontal	m5node_001702	GCA_004009075.1	36.000000	37.000000	1676.000000	1676.000000
m5node_001703.vertical	vertical	m5node_001703		37.000000	37.000000	1672.781250	1675.000000
m5node_001703->m5node_001704	horizontal	m5node_001703	m5node_001704	37.000000	38.000000	1672.781250	1672.781250
m5node_001703->GCA_001986515.1	horizontal	m5node_001703	GCA_001986515.1	37.000000	38.000000	1675.000000	1675.000000
m5node_001704.vertical	vertical	m5node_001704		38.000000	38.000000	1671.562500	1674.000000
m5node_001704->m5node_001705	horizontal	m5node_001704	m5node_001705	38.000000	39.000000	1671.562500	1671.562500
m5node_001704->GCA_001986475.1	horizontal	m5node_001704	GCA_001986475.1	38.000000	39.000000	1674.000000	1674.000000
m5node_001705.vertical	vertical	m5node_001705		39.000000	39.000000	1670.125000	1673.000000
m5node_001705->m5node_001706	horizontal	m5node_001705	m5node_001706	39.000000	40.000000	1670.125000	1670.125000
m5node_001705->GCA_001986595.1	horizontal	m5node_001705	GCA_001986595.1	39.000000	40.000000	1673.000000	1673.000000
m5node_001706.vertical	vertical	m5node_001706		40.000000	40.000000	1668.750000	1671.500000
m5node_001706->m5node_001707	horizontal	m5node_001706	m5node_001707	40.000000	41.000000	1668.750000	1668.750000
m5node_001706->m5node_001709	horizontal	m5node_001706	m5node_001709	40.000000	41.000000	1671.500000	1671.500000
m5node_001707.vertical	vertical	m5node_001707		41.000000	41.000000	1668.000000	1669.500000
m5node_001707->GCA_001558395.2	horizontal	m5node_001707	GCA_001558395.2	41.000000	42.000000	1668.000000	1668.000000
m5node_001707->m5node_001708	horizontal	m5node_001707	m5node_001708	41.000000	42.000000	1669.500000	1669.500000
m5node_001708.vertical	vertical	m5node_001708		42.000000	42.000000	1669.000000	1670.000000
m5node_001708->GCA_001986495.1	horizontal	m5node_001708	GCA_001986495.1	42.000000	43.000000	1669.000000	1669.000000
m5node_001708->GCA_002286155.1	horizontal	m5node_001708	GCA_002286155.1	42.000000	43.000000	1670.000000	1670.000000
m5node_001709.vertical	vertical	m5node_001709		41.000000	41.000000	1671.000000	1672.000000
m5node_001709->GCA_001985105.1	horizontal	m5node_001709	GCA_001985105.1	41.000000	42.000000	1671.000000	1671.000000
m5node_001709->GCA_002310915.1	horizontal	m5node_001709	GCA_002310915.1	41.000000	42.000000	1672.000000	1672.000000
m5node_001710.vertical	vertical	m5node_001710		34.000000	34.000000	1678.000000	1679.000000
m5node_001710->GCA_001984925.1	horizontal	m5node_001710	GCA_001984925.1	34.000000	35.000000	1678.000000	1678.000000
m5node_001710->GCA_004007535.1	horizontal	m5node_001710	GCA_004007535.1	34.000000	35.000000	1679.000000	1679.000000
m5node_001711.vertical	vertical	m5node_001711		32.000000	32.000000	1681.625000	1685.500000
m5node_001711->m5node_001712	horizontal	m5node_001711	m5node_001712	32.000000	33.000000	1681.625000	1681.625000
m5node_001711->m5node_001716	horizontal	m5node_001711	m5node_001716	32.000000	33.000000	1685.500000	1685.500000
m5node_001712.vertical	vertical	m5node_001712		33.000000	33.000000	1680.500000	1682.750000
m5node_001712->m5node_001713	horizontal	m5node_001712	m5node_001713	33.000000	34.000000	1680.500000	1680.500000
m5node_001712->m5node_001714	horizontal	m5node_001712	m5node_001714	33.000000	34.000000	1682.750000	1682.750000
m5node_001713.vertical	vertical	m5node_001713		34.000000	34.000000	1680.000000	1681.000000
m5node_001713->GCA_002286035.1	horizontal	m5node_001713	GCA_002286035.1	34.000000	35.000000	1680.000000	1680.000000
m5node_001713->GCA_002286115.1	horizontal	m5node_001713	GCA_002286115.1	34.000000	35.000000	1681.000000	1681.000000
m5node_001714.vertical	vertical	m5node_001714		34.000000	34.000000	1682.000000	1683.500000
m5node_001714->GCA_001985125.1	horizontal	m5node_001714	GCA_001985125.1	34.000000	35.000000	1682.000000	1682.000000
m5node_001714->m5node_001715	horizontal	m5node_001714	m5node_001715	34.000000	35.000000	1683.500000	1683.500000
m5node_001715.vertical	vertical	m5node_001715		35.000000	35.000000	1683.000000	1684.000000
m5node_001715->GCA_001988155.1	horizontal	m5node_001715	GCA_001988155.1	35.000000	36.000000	1683.000000	1683.000000
m5node_001715->GCA_002286075.1	horizontal	m5node_001715	GCA_002286075.1	35.000000	36.000000	1684.000000	1684.000000
m5node_001716.vertical	vertical	m5node_001716		33.000000	33.000000	1685.000000	1686.000000
m5node_001716->GCA_001988695.1	horizontal	m5node_001716	GCA_001988695.1	33.000000	34.000000	1685.000000	1685.000000
m5node_001716->GCA_022409315.1	horizontal	m5node_001716	GCA_022409315.1	33.000000	34.000000	1686.000000	1686.000000
m5node_001717.vertical	vertical	m5node_001717		31.000000	31.000000	1687.000000	1694.062500
m5node_001717->GCA_001211005.1	horizontal	m5node_001717	GCA_001211005.1	31.000000	32.000000	1687.000000	1687.000000
m5node_001717->m5node_001718	horizontal	m5node_001717	m5node_001718	31.000000	32.000000	1694.062500	1694.062500
m5node_001718.vertical	vertical	m5node_001718		32.000000	32.000000	1692.125000	1696.000000
m5node_001718->m5node_001719	horizontal	m5node_001718	m5node_001719	32.000000	33.000000	1692.125000	1692.125000
m5node_001718->GCA_022409375.1	horizontal	m5node_001718	GCA_022409375.1	32.000000	33.000000	1696.000000	1696.000000
m5node_001719.vertical	vertical	m5node_001719		33.000000	33.000000	1690.125000	1694.125000
m5node_001719->m5node_001720	horizontal	m5node_001719	m5node_001720	33.000000	34.000000	1690.125000	1690.125000
m5node_001719->m5node_001723	horizontal	m5node_001719	m5node_001723	33.000000	34.000000	1694.125000	1694.125000
m5node_001720.vertical	vertical	m5node_001720		34.000000	34.000000	1689.250000	1691.000000
m5node_001720->m5node_001721	horizontal	m5node_001720	m5node_001721	34.000000	35.000000	1689.250000	1689.250000
m5node_001720->GCA_022409235.1	horizontal	m5node_001720	GCA_022409235.1	34.000000	35.000000	1691.000000	1691.000000
m5node_001721.vertical	vertical	m5node_001721		35.000000	35.000000	1688.500000	1690.000000
m5node_001721->m5node_001722	horizontal	m5node_001721	m5node_001722	35.000000	36.000000	1688.500000	1688.500000
m5node_001721->GCA_022407335.1	horizontal	m5node_001721	GCA_022407335.1	35.000000	36.000000	1690.000000	1690.000000
m5node_001722.vertical	vertical	m5node_001722		36.000000	36.000000	1688.000000	1689.000000
m5node_001722->GCA_022407195.1	horizontal	m5node_001722	GCA_022407195.1	36.000000	37.000000	1688.000000	1688.000000
m5node_001722->GCA_022407255.1	horizontal	m5node_001722	GCA_022407255.1	36.000000	37.000000	1689.000000	1689.000000
m5node_001723.vertical	vertical	m5node_001723		34.000000	34.000000	1693.250000	1695.000000
m5node_001723->m5node_001724	horizontal	m5node_001723	m5node_001724	34.000000	35.000000	1693.250000	1693.250000
m5node_001723->GCA_022407495.1	horizontal	m5node_001723	GCA_022407495.1	34.000000	35.000000	1695.000000	1695.000000
m5node_001724.vertical	vertical	m5node_001724		35.000000	35.000000	1692.500000	1694.000000
m5node_001724->m5node_001725	horizontal	m5node_001724	m5node_001725	35.000000	36.000000	1692.500000	1692.500000
m5node_001724->GCA_022407475.1	horizontal	m5node_001724	GCA_022407475.1	35.000000	36.000000	1694.000000	1694.000000
m5node_001725.vertical	vertical	m5node_001725		36.000000	36.000000	1692.000000	1693.000000
m5node_001725->GCA_022407415.1	horizontal	m5node_001725	GCA_022407415.1	36.000000	37.000000	1692.000000	1692.000000
m5node_001725->GCA_022407435.1	horizontal	m5node_001725	GCA_022407435.1	36.000000	37.000000	1693.000000	1693.000000
m5node_001726.vertical	vertical	m5node_001726		29.000000	29.000000	1699.125000	1702.000000
m5node_001726->m5node_001727	horizontal	m5node_001726	m5node_001727	29.000000	30.000000	1699.125000	1699.125000
m5node_001726->GCA_001984985.1	horizontal	m5node_001726	GCA_001984985.1	29.000000	30.000000	1702.000000	1702.000000
m5node_001727.vertical	vertical	m5node_001727		30.000000	30.000000	1698.000000	1700.250000
m5node_001727->GCA_001605035.1	horizontal	m5node_001727	GCA_001605035.1	30.000000	31.000000	1698.000000	1698.000000
m5node_001727->m5node_001728	horizontal	m5node_001727	m5node_001728	30.000000	31.000000	1700.250000	1700.250000
m5node_001728.vertical	vertical	m5node_001728		31.000000	31.000000	1699.500000	1701.000000
m5node_001728->m5node_001729	horizontal	m5node_001728	m5node_001729	31.000000	32.000000	1699.500000	1699.500000
m5node_001728->GCA_004009555.1	horizontal	m5node_001728	GCA_004009555.1	31.000000	32.000000	1701.000000	1701.000000
m5node_001729.vertical	vertical	m5node_001729		32.000000	32.000000	1699.000000	1700.000000
m5node_001729->GCA_002286135.1	horizontal	m5node_001729	GCA_002286135.1	32.000000	33.000000	1699.000000	1699.000000
m5node_001729->GCA_004009395.1	horizontal	m5node_001729	GCA_004009395.1	32.000000	33.000000	1700.000000	1700.000000
m5node_001730.vertical	vertical	m5node_001730		26.000000	26.000000	1705.000000	1708.125000
m5node_001730->GCA_001988095.1	horizontal	m5node_001730	GCA_001988095.1	26.000000	27.000000	1705.000000	1705.000000
m5node_001730->m5node_001731	horizontal	m5node_001730	m5node_001731	26.000000	27.000000	1708.125000	1708.125000
m5node_001731.vertical	vertical	m5node_001731		27.000000	27.000000	1707.250000	1709.000000
m5node_001731->m5node_001732	horizontal	m5node_001731	m5node_001732	27.000000	28.000000	1707.250000	1707.250000
m5node_001731->GCA_022409535.1	horizontal	m5node_001731	GCA_022409535.1	27.000000	28.000000	1709.000000	1709.000000
m5node_001732.vertical	vertical	m5node_001732		28.000000	28.000000	1706.500000	1708.000000
m5node_001732->m5node_001733	horizontal	m5node_001732	m5node_001733	28.000000	29.000000	1706.500000	1706.500000
m5node_001732->GCA_022409475.1	horizontal	m5node_001732	GCA_022409475.1	28.000000	29.000000	1708.000000	1708.000000
m5node_001733.vertical	vertical	m5node_001733		29.000000	29.000000	1706.000000	1707.000000
m5node_001733->GCA_022409415.1	horizontal	m5node_001733	GCA_022409415.1	29.000000	30.000000	1706.000000	1706.000000
m5node_001733->GCA_022409495.1	horizontal	m5node_001733	GCA_022409495.1	29.000000	30.000000	1707.000000	1707.000000
m5node_001734.vertical	vertical	m5node_001734		25.000000	25.000000	1710.500000	1712.000000
m5node_001734->m5node_001735	horizontal	m5node_001734	m5node_001735	25.000000	26.000000	1710.500000	1710.500000
m5node_001734->GCA_022407455.1	horizontal	m5node_001734	GCA_022407455.1	25.000000	26.000000	1712.000000	1712.000000
m5node_001735.vertical	vertical	m5node_001735		26.000000	26.000000	1710.000000	1711.000000
m5node_001735->GCA_000193615.3	horizontal	m5node_001735	GCA_000193615.3	26.000000	27.000000	1710.000000	1710.000000
m5node_001735->GCA_022409515.1	horizontal	m5node_001735	GCA_022409515.1	26.000000	27.000000	1711.000000	1711.000000
m5node_001736.vertical	vertical	m5node_001736		24.000000	24.000000	1714.875000	1717.000000
m5node_001736->m5node_001737	horizontal	m5node_001736	m5node_001737	24.000000	25.000000	1714.875000	1714.875000
m5node_001736->GCA_022409455.1	horizontal	m5node_001736	GCA_022409455.1	24.000000	25.000000	1717.000000	1717.000000
m5node_001737.vertical	vertical	m5node_001737		25.000000	25.000000	1713.750000	1716.000000
m5node_001737->m5node_001738	horizontal	m5node_001737	m5node_001738	25.000000	26.000000	1713.750000	1713.750000
m5node_001737->GCA_022409395.1	horizontal	m5node_001737	GCA_022409395.1	25.000000	26.000000	1716.000000	1716.000000
m5node_001738.vertical	vertical	m5node_001738		26.000000	26.000000	1713.000000	1714.500000
m5node_001738->GCA_022407355.1	horizontal	m5node_001738	GCA_022407355.1	26.000000	27.000000	1713.000000	1713.000000
m5node_001738->m5node_001739	horizontal	m5node_001738	m5node_001739	26.000000	27.000000	1714.500000	1714.500000
m5node_001739.vertical	vertical	m5node_001739		27.000000	27.000000	1714.000000	1715.000000
m5node_001739->GCA_022407375.1	horizontal	m5node_001739	GCA_022407375.1	27.000000	28.000000	1714.000000	1714.000000
m5node_001739->GCA_022407395.1	horizontal	m5node_001739	GCA_022407395.1	27.000000	28.000000	1715.000000	1715.000000
m5node_001740.vertical	vertical	m5node_001740		23.000000	23.000000	1718.000000	1719.000000
m5node_001740->GCA_004636285.1	horizontal	m5node_001740	GCA_004636285.1	23.000000	24.000000	1718.000000	1718.000000
m5node_001740->GCA_008823065.1	horizontal	m5node_001740	GCA_008823065.1	23.000000	24.000000	1719.000000	1719.000000
m5node_001741.vertical	vertical	m5node_001741		22.000000	22.000000	1721.250000	1723.500000
m5node_001741->m5node_001742	horizontal	m5node_001741	m5node_001742	22.000000	23.000000	1721.250000	1721.250000
m5node_001741->m5node_001744	horizontal	m5node_001741	m5node_001744	22.000000	23.000000	1723.500000	1723.500000
m5node_001742.vertical	vertical	m5node_001742		23.000000	23.000000	1720.500000	1722.000000
m5node_001742->m5node_001743	horizontal	m5node_001742	m5node_001743	23.000000	24.000000	1720.500000	1720.500000
m5node_001742->GCA_900445965.1	horizontal	m5node_001742	GCA_900445965.1	23.000000	24.000000	1722.000000	1722.000000
m5node_001743.vertical	vertical	m5node_001743		24.000000	24.000000	1720.000000	1721.000000
m5node_001743->GCA_022409595.1	horizontal	m5node_001743	GCA_022409595.1	24.000000	25.000000	1720.000000	1720.000000
m5node_001743->GCA_022409575.1	horizontal	m5node_001743	GCA_022409575.1	24.000000	25.000000	1721.000000	1721.000000
m5node_001744.vertical	vertical	m5node_001744		23.000000	23.000000	1723.000000	1724.000000
m5node_001744->GCA_001988055.1	horizontal	m5node_001744	GCA_001988055.1	23.000000	24.000000	1723.000000	1723.000000
m5node_001744->GCA_013168675.1	horizontal	m5node_001744	GCA_013168675.1	23.000000	24.000000	1724.000000	1724.000000
m5node_001745.vertical	vertical	m5node_001745		21.000000	21.000000	1725.000000	1726.000000
m5node_001745->GCA_001831435.1	horizontal	m5node_001745	GCA_001831435.1	21.000000	22.000000	1725.000000	1725.000000
m5node_001745->GCA_001831455.1	horizontal	m5node_001745	GCA_001831455.1	21.000000	22.000000	1726.000000	1726.000000
m5node_001746.vertical	vertical	m5node_001746		20.000000	20.000000	1747.094810	1860.000000
m5node_001746->m5node_001747	horizontal	m5node_001746	m5node_001747	20.000000	21.000000	1747.094810	1747.094810
m5node_001746->GCA_004635385.1	horizontal	m5node_001746	GCA_004635385.1	20.000000	21.000000	1860.000000	1860.000000
m5node_001747.vertical	vertical	m5node_001747		21.000000	21.000000	1728.250000	1765.939619
