sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes	bioproject_accession	country	date_resolution	source_database	sequencing_tech	total_sequence_length	gc_percent	n_contigs	contig_n50	ena_run_accession	sra_sample_accession	ena_sample_accession	raw_reads_available	raw_read_run_count	raw_read_link_status	raw_read_link_source	duplicate_group_id	record_decision	analysis_cohort_id	analysis_cohort_name	phylogeny_manifest_type	phylogeny_selected_for_tree	ptxP_label	fim3_label	fhaB2400_5550_label	marker_23s_status	background_profile_id	background_display_label	published_lineage_label	published_sublineage_label	typing_source_tier	phylo_lineage_source	prn_interpretable	prn_disrupted	evidence_tier	rescued_prn_call	country_program_target	prn_rescue_status	prn_rescue_source	has_reads	data_origin	culture_status	specimen_type	ct_or_dna_input	provenance_note
SAMN44590313	SAMN44590313	GCA_050978545.1		CHN	2024			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	91.26	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		China																															False	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN44590314	SAMN44590314	GCA_050978525.1		CHN	2024			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN44590315	SAMN44590315	GCA_051042995.1		CHN	2024			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	91.26	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		China																															False	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN46491808	SAMN46491808	GCA_047550995.1	SRR32181461;SRR32181462	USA	2024			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA1215303	USA	full_date	SOURCE_DATABASE_GENBANK	Illumina NextSeq; Oxford Nanopore GridION	4105330	67.5	1	4105330		SRS23944249		true	2	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001482	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48004136	SAMN48004136	GCA_050171155.1	SRR33611266	IND	2023			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	94.51	62.53	6						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier	PRJNA1251351	India	full_date	SOURCE_DATABASE_GENBANK	Illumina HiSeq	3737527	68	372	16241		SRS25070099		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001483	retain_representative	A	global_historical_phylogeny	balanced	true											False	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396311	SAMN48396311	GCA_050942135.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		Brazil																															True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396312	SAMN48396312	GCA_050942115.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJNA1260476	Brazil	year	SOURCE_DATABASE_GENBANK	PacBio Sequel	4111852	67.5	1	4111852				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001587	retain_representative	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396314	SAMN48396314	GCA_050942125.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		Brazil																															True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396315	SAMN48396315	GCA_050942065.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier	PRJNA1260476	Brazil	year	SOURCE_DATABASE_GENBANK	PacBio Sequel	4111461	67.5	1	4111461				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001586	retain_representative	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396316	SAMN48396316	GCA_050942055.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		Brazil																															True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396317	SAMN48396317	GCA_050942035.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJNA1260476	Brazil	year	SOURCE_DATABASE_GENBANK	PacBio Sequel	4112113	67.5	1	4112113				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001583	retain_representative	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396318	SAMN48396318	GCA_050942235.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		Brazil																															True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN48396320	SAMN48396320	GCA_050942045.1		BRA	2024			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		Brazil																															True	True	assembly_low		bra_mixed_prn	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151934	SAMN50151934	GCA_053475005.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151935	SAMN50151935	GCA_053474985.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151936	SAMN50151936	GCA_053474965.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151937	SAMN50151937	GCA_053474945.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151938	SAMN50151938	GCA_053474925.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151939	SAMN50151939	GCA_053474905.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151940	SAMN50151940	GCA_053474745.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151941	SAMN50151941	GCA_053474765.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151942	SAMN50151942	GCA_053474725.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151943	SAMN50151943	GCA_053474685.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151944	SAMN50151944	GCA_053474705.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151945	SAMN50151945	GCA_053474665.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151946	SAMN50151946	GCA_053474645.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151947	SAMN50151947	GCA_053474625.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151948	SAMN50151948	GCA_053474605.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151949	SAMN50151949	GCA_053474585.1		CHN	2018			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	58.47	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		China																															False	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151950	SAMN50151950	GCA_053474545.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151951	SAMN50151951	GCA_053474565.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151952	SAMN50151952	GCA_053474505.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151953	SAMN50151953	GCA_053474485.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151954	SAMN50151954	GCA_053474525.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151955	SAMN50151955	GCA_053474465.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151956	SAMN50151956	GCA_053474425.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151957	SAMN50151957	GCA_053474445.1		CHN	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151958	SAMN50151958	GCA_053474405.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151959	SAMN50151959	GCA_053474385.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151960	SAMN50151960	GCA_053474365.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151961	SAMN50151961	GCA_053474325.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151962	SAMN50151962	GCA_053474345.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151963	SAMN50151963	GCA_053474305.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151964	SAMN50151964	GCA_053474285.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151965	SAMN50151965	GCA_053474265.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151966	SAMN50151966	GCA_053474245.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151967	SAMN50151967	GCA_053474205.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151968	SAMN50151968	GCA_053474225.1		CHN	2019			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	58.47	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		China																															False	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151969	SAMN50151969	GCA_053474185.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151970	SAMN50151970	GCA_053474145.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151971	SAMN50151971	GCA_053474165.1		CHN	2019			partial	insufficient_data	rule_low	prn_evt_insufficient__partial	71.64	57.74	26						not_run	not_evaluated	no_step4_structural_upgrade;partial_prn_call	confidence_is_pre_prn04_rule_tier		China																															False	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151972	SAMN50151972	GCA_053474125.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151973	SAMN50151973	GCA_053474105.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151974	SAMN50151974	GCA_053474085.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151975	SAMN50151975	GCA_053474065.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151976	SAMN50151976	GCA_053474045.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151977	SAMN50151977	GCA_053474025.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151978	SAMN50151978	GCA_053474005.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151979	SAMN50151979	GCA_053473985.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151980	SAMN50151980	GCA_053473965.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151981	SAMN50151981	GCA_053473945.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151982	SAMN50151982	GCA_053473925.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151983	SAMN50151983	GCA_053473905.1		CHN	2019			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151984	SAMN50151984	GCA_053473885.1		CHN	2021			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151985	SAMN50151985	GCA_053473865.1		CHN	2021			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151986	SAMN50151986	GCA_053473845.1		CHN	2021			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN50151987	SAMN50151987	GCA_053473825.1		CHN	2021			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
