genome_fasta_path	marker	status	pident	qcov_pct	length	qlen	qstart	qend	sstart	send	bitscore	allele_len	allele_hash	error
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	580817	577785	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	fhaB	ok	99.98	100.00	10773	10773	1	10773	2171109	2160339	19412.00	10771	0b575558dfe242ec017eb13a45ccf75e	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2241843	2240587	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	219499	216704	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1243143	1245086	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_027271135.1.fasta	vag8	ok	99.96	100.00	2748	2748	1	2748	2409653	2406907	4948.00	2747	42a7b711f7eda8b9099d28b5d10a9405	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1348440	1351427	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3645253	3648285	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1936075	1946847	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2304932	2306188	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	4006611	4009406	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2983871	2981928	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747705.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2523148	2520401	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1178083	1181069	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3483125	3486157	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2237075	2226303	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1906098	1904842	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218463	215668	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2819730	2817787	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252815.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2072869	2070122	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	3211722	3208736	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	912690	909658	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2624040	2613268	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2205865	2207121	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	552349	549554	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	tcfA	ok	99.85	100.15	1947	1944	1	1944	1576199	1578145	3497.00	1947	954eddd63c59abb72a5268f0a9a39c20	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747725.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2035916	2038663	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	bapC	ok	99.93	100.03	2988	2987	1	2987	1537961	1540947	5373.00	2987	5bcd00dab2963adb94064e9923921618	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	911656	908624	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2590317	2579545	19424.00	10773	a05d69750b2a330a8c9c84de2304c500	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2150419	2151675	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	sphB1	ok	100.00	100.00	2796	2796	1	2796	551349	548554	5043.00	2796	47002c2b08414e16d022934013aa7182	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	3194104	3192161	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_028747765.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2734353	2731606	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	bapC	ok	99.93	100.07	2989	2987	1	2987	1178083	1181071	5379.00	2989	6cc4a6555a7388750ea1fed8e16b96c1	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3475789	3478821	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2233939	2223167	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1904002	1902746	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218463	215668	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2813447	2811504	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252855.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2070773	2068026	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1180180	1183167	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3475780	3478812	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1766722	1777494	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2184871	2183615	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218461	215666	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2814483	2812540	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252875.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2352691	2349944	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	7270	10255	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	13877	10845	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	30997	20225	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	14357	15613	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	11998	9203	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1996	3939	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252995.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	267	3014	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	7356	4370	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	11706	14738	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	11251	22023	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	14357	15613	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	11998	9203	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1994	3937	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253035.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	20104	17357	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	7355	4369	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	13877	10845	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	30997	20225	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	14357	15613	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	11998	9203	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1994	3937	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253055.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	267	3014	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2879523	2876537	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577688	574656	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1737678	1748450	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2156870	2155614	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218458	215663	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2788529	2786586	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252895.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2326778	2324031	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	bapC	ok	99.93	100.07	2989	2987	1	2987	1179139	1182127	5375.00	2989	9cadc5046599d6d73f46032ba01db027	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3083953	3080921	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1767779	1778551	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2184883	2183627	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218463	215668	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2813446	2811503	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252935.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2351654	2348907	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	bapC	ok	100.00	90.19	2694	2987	294	2987	7062	4369	4859.00	2694	63b0728ab94035d3aa34cdca97488d53	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	13877	10845	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	30997	20225	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	14358	15614	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	6118	8913	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1994	3937	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253095.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	20104	17357	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	bapC	ok	99.90	100.10	2990	2987	1	2987	2808995	2806006	5373.00	2990	a38ea955bb580b54b1299483090ebe54	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3474735	3477767	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2222449	2211677	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1804300	1805556	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218462	215667	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1174688	1176631	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252915.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1636480	1639227	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	1197906	1200892	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3494649	3497681	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2252690	2241918	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1834546	1835802	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	3854928	3857723	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2833247	2831304	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030252955.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1667775	1670522	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	1180182	1183169	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3476830	3479862	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1768820	1779592	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2185924	2184668	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218459	215664	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2814487	2812544	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253015.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2351646	2348899	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	bapC	ok	99.97	100.03	2988	2987	1	2987	7270	10257	5381.00	2988	617315bee57c6e03fd2aed0caf469cdb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	13877	10845	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	11251	22023	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	14357	15613	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_030253135.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	6118	8913	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
